gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,per_simple,ts_pct,ast_to_ratio,def_contrib_per_min
43,14.0,5.0,44.4,0.0,64.9,3.4,0.4,0.3,0.5,0.9,1,0.3571428316326549,0.40714282806122665,0.49524554373107293,0.44444395061783265,0.221428555612246
75,12.7,4.1,42.9,0.0,69.1,3.3,0.3,0.1,0.3,0.7,1,0.32283462024924253,0.38582674127348493,0.49278834307972513,0.42857081632740524,0.181102347944697
68,11.6,4.8,51.7,50.0,71.8,2.3,0.5,0.3,0.4,1.1,1,0.4137930677764597,0.4396551345124883,0.570884735755296,0.4545450413226897,0.1896551560642107
80,11.5,3.9,39.7,30.1,65.8,1.2,1.5,0.5,0.1,0.9,1,0.33913040529300825,0.33043475387523874,0.49242411807471764,1.6666648148168723,0.13043477126654163
57,10.4,3.1,41.7,20.0,56.5,2.9,0.3,0.3,0.3,0.4,0,0.29807689441568325,0.41346149870562504,0.4363737510209034,0.7499981250046874,0.2211538248890553
45,10.2,4.1,45.1,0.0,60.3,2.8,0.2,0.0,0.6,0.6,1,0.40196074490580935,0.44117642733564433,0.4942139599291321,0.33333277777870374,0.24509801518646915
54,9.7,3.0,47.7,0.0,61.3,3.0,0.6,0.5,0.3,0.8,1,0.3092783186311012,0.5051545870974653,0.5201107766606183,0.7499990625011718,0.25773193219258433
70,9.5,2.2,44.6,0.0,73.8,2.4,0.2,0.2,0.5,0.6,0,0.23157892299169236,0.3894736432133007,0.5248089099194132,0.33333277777870374,0.24210523767313288
65,21.2,6.3,35.2,31.4,59.1,3.0,1.2,0.6,1.1,1.3,0,0.29716979730331144,0.29245281639373505,0.468749930245546,0.9230762130182977,0.1886792363830549
36,8.8,2.3,53.2,0.0,48.6,1.6,0.4,0.3,0.2,0.6,1,0.2613636066632265,0.32954541709711166,0.5373829264565763,0.6666655555574075,0.14772725594008457
35,7.7,2.2,52.6,0.0,55.2,1.7,0.2,0.1,0.1,0.4,0,0.28571424860853917,0.3766233277112561,0.5635243014732062,0.49999875000312505,0.18181815820543398
35,5.5,1.8,38.2,28.6,57.1,0.7,0.4,0.2,0.3,0.5,1,0.32727266776860586,0.2727272231405049,0.43352580273323565,0.7999984000032,0.16363633388430293
35,5.1,3.2,55.1,0.0,56.5,1.2,0.3,0.0,0.3,1.1,0,0.627450857362577,0.4901959823145133,0.5698003668802113,0.2727270247936138,0.21568623221838587
70,40.9,19.0,42.6,39.5,79.7,4.0,9.3,1.4,0.3,3.8,1,0.4645476659034801,0.4938875184868575,0.5293068570700435,2.44736777700848,0.11980439804879224
82,39.2,15.0,47.6,32.8,74.9,4.6,3.5,1.0,0.4,1.6,1,0.3826530514629324,0.40306121420762214,0.550822521238064,2.1874986328133543,0.10969387475270727
72,37.5,19.2,41.4,31.8,74.7,3.7,3.9,1.1,1.1,3.5,1,0.511999986346667,0.39466665614222257,0.522648055169422,1.1142853959184582,0.12266666339555564
82,34.4,15.3,45.8,35.7,77.3,8.7,1.0,1.0,1.6,1.7,1,0.4447674289311795,0.5232557987425641,0.5235422581753177,0.5882349480970894,0.22383720279543015
77,31.9,13.3,45.7,0.0,73.2,7.4,1.4,0.6,0.7,2.0,1,0.4169278866166807,0.44200625573648106,0.5070142949821368,0.6999996500001749,0.20062695295840272
80,31.0,10.8,41.2,36.8,78.2,2.5,6.1,1.1,0.0,2.4,0,0.3483870855359005,0.38387095535900145,0.5042958064721885,2.54166560763933,0.09032257773152974
76,30.0,13.4,48.5,0.0,68.3,7.5,1.0,0.7,1.5,2.0,1,0.44666665177777826,0.503333316555556,0.5150676110802883,0.499999750000125,0.22333332588888913
80,28.7,10.4,49.1,28.6,70.5,6.3,1.8,1.1,1.6,1.4,1,0.36236932535298516,0.5052264632325275,0.5181346633982998,1.285713367347595,0.2369337896538749
65,27.5,10.1,48.7,32.9,65.0,4.7,1.3,0.7,0.8,1.6,1,0.36727271391735583,0.3963636219504138,0.5320269140300344,0.8124994921878174,0.1709090846942151
79,24.0,10.1,47.4,41.6,81.0,2.1,2.9,1.2,0.3,1.5,1,0.42083331579861183,0.4499999812500008,0.6049352413829372,1.9333320444453037,0.12916666128472246
64,23.0,10.7,44.1,30.0,67.1,3.4,1.1,0.9,0.2,1.4,1,0.46521737107750555,0.37391302722117264,0.5062452208322085,0.7857137244901969,0.134782602835539
74,22.4,9.0,50.1,0.0,66.3,5.9,0.6,0.6,0.5,1.3,1,0.40178569634885286,0.4821428356186235,0.53216644605411,0.46153810650914884,0.24107141780931174
54,20.4,6.3,48.0,0.0,65.1,5.6,0.6,0.4,0.2,1.1,0,0.30882351427335714,0.416666646241831,0.5310181168209512,0.5454540495872277,0.20098038230488321
79,17.9,6.4,44.2,0.0,59.5,4.5,0.6,0.6,0.5,1.1,1,0.3575418794669341,0.4134077981336426,0.4848484113866044,0.5454540495872277,0.1955307153334796
69,17.7,7.5,51.3,0.0,55.3,3.4,0.7,0.4,0.2,1.3,1,0.4237287896198424,0.39548020364518616,0.529660942138285,0.5384611242606736,0.1581920814580745
72,17.6,5.0,43.9,27.3,68.6,4.4,0.8,0.3,0.4,0.9,0,0.28409089294938106,0.39772725012913357,0.47929438663834617,0.8888879012356653,0.19886362506456673
75,17.4,4.5,55.7,0.0,70.8,4.0,0.2,0.2,1.6,0.8,1,0.25862067479191525,0.44827583630598633,0.5914824943526565,0.24999968750039062,0.2471264225789412
42,14.8,5.5,40.2,39.8,76.7,1.0,2.7,0.4,0.0,1.5,1,0.3716215965120543,0.3445945713111776,0.5375292147128197,1.7999988000008003,0.08108107560263005
79,14.6,5.3,41.1,34.6,70.2,1.7,2.9,0.7,0.3,1.5,1,0.36301367376618676,0.424657505160445,0.4914687515822048,1.9333320444453037,0.15753423578532633
69,14.4,3.8,56.7,0.0,66.2,2.9,0.2,0.7,0.6,0.6,1,0.26388887056327287,0.41666663773148344,0.5967334809254142,0.33333277777870374,0.21527776282793312
62,14.0,4.5,43.1,14.7,70.1,1.8,1.4,0.3,0.2,1.0,0,0.3214285484693894,0.32857140510204247,0.4861710271886285,1.3999986000014,0.11428570612244958
62,13.6,4.9,38.7,34.4,83.3,1.2,1.1,0.5,0.1,0.7,0,0.3602940911548463,0.3014705660683408,0.4892171547090346,1.5714263265338193,0.09558822826557145
51,19.8,5.1,38.2,36.4,78.6,2.2,2.5,0.8,0.1,1.6,0,0.25757574456688154,0.30808079252117215,0.5116371365094028,1.5624990234381104,0.1414141342720134
64,13.6,3.9,40.9,26.9,66.1,3.4,0.5,0.4,0.5,0.5,1,0.28676468479671435,0.4044117349697253,0.4493086522330294,0.999998000004,0.23529410034602202
44,13.0,6.6,45.3,32.7,65.3,1.4,1.1,0.7,0.2,1.0,0,0.5076922686390563,0.4076922763313633,0.5198486893748127,1.0999989000011001,0.11538460650887643
57,11.6,3.6,47.3,0.0,66.7,3.1,0.1,0.1,1.1,0.4,1,0.3103448008323448,0.4827585790725363,0.5005560343281328,0.24999937500156252,0.2844827340963161
53,11.5,5.6,46.6,0.0,56.0,2.2,0.4,0.2,0.2,1.4,1,0.48695647939508874,0.3304347538752387,0.4824258300437922,0.2857140816327989,0.13043477126654163
36,11.3,2.9,33.0,31.0,67.4,1.2,1.5,0.4,0.1,1.2,0,0.2566371454303411,0.23008847521340925,0.43001173487196476,1.2499989583342015,0.1327433510846592
60,9.8,4.0,41.5,26.2,81.7,1.7,0.7,0.2,0.1,0.7,1,0.4081632236568139,0.3775509818825528,0.4950493824135192,0.9999985714306122,0.1632652894627256
59,9.7,3.7,42.3,32.0,83.3,0.7,1.6,0.3,0.1,1.1,1,0.38144325964502485,0.36082470506961806,0.5346819263925068,1.4545441322326071,0.10309277287703374
57,9.6,3.2,43.8,0.0,58.8,1.9,0.4,0.2,0.1,0.8,1,0.33333329861111477,0.3020833018663228,0.4807690863073659,0.49999937500078123,0.14583331814236272
47,19.7,5.3,34.0,31.1,67.4,3.2,1.2,1.2,0.3,1.4,0,0.2690355193382985,0.294416228709836,0.44976231334651845,0.8571422448983965,0.20812181684660827
43,9.0,2.7,42.0,20.0,59.2,1.0,1.7,0.7,0.0,0.9,1,0.2999999666666704,0.3888888456790172,0.4849136189247059,1.8888867901257886,0.16666664814815021
41,8.8,2.6,34.3,30.3,72.2,0.6,1.2,0.5,0.1,0.8,0,0.29545451188016914,0.24999997159091233,0.4339117376796603,1.4999981250023435,0.12499998579545617
61,8.1,3.1,37.6,0.0,65.6,1.8,0.2,0.3,0.2,0.7,0,0.38271600213382695,0.32098761469288717,0.4479767491396679,0.28571387755160355,0.18518516232281948
49,7.6,1.8,35.6,22.2,75.0,1.6,0.3,0.2,0.2,0.3,0,0.2368420740997271,0.32894732513851,0.4269447690015327,0.9999966666777779,0.1842105020775655
53,7.0,2.5,45.0,0.0,56.1,1.5,0.2,0.3,0.1,0.5,0,0.35714280612245625,0.342857093877558,0.47134220537624233,0.3999992000016,0.17142854693877904
33,4.6,1.1,39.0,0.0,62.5,0.8,0.1,0.1,0.1,0.1,0,0.2391303827977429,0.30434775992440005,0.427018302004424,0.9999900000999989,0.1521738799622
70,38.3,19.9,47.7,14.8,73.2,6.4,5.0,1.8,0.9,2.9,1,0.5195822318646938,0.5535247897252012,0.5404083999343688,1.7241373365043666,0.1906005172166967
80,37.0,21.9,45.1,32.1,79.6,6.4,2.5,1.4,0.3,3.9,0,0.5918918758948142,0.4810810680788899,0.5386658530762566,0.6410254766601342,0.16216215777940116
80,37.0,21.9,45.1,32.1,79.6,6.4,2.5,1.4,0.3,3.9,1,0.5918918758948142,0.4810810680788899,0.5386658530762566,0.6410254766601342,0.16216215777940116
65,36.1,17.0,48.9,0.0,66.4,8.4,2.5,0.8,0.2,2.5,1,0.4709141143791104,0.4875346125336672,0.5221129900421996,0.99999960000016,0.18282547970012522
63,19.0,6.0,57.5,0.0,55.1,5.8,0.7,0.3,0.4,0.8,0,0.31578945706371275,0.510526288919669,0.5841120358037313,0.874998906251367,0.22631577756232749
79,33.8,11.7,38.5,27.2,69.8,5.4,7.7,1.9,0.3,3.2,1,0.34615383591260845,0.47633134685410217,0.4740680328956213,2.40624924804711,0.16863904826511691
81,31.6,14.1,40.2,29.8,75.4,4.4,1.6,0.9,0.7,2.0,1,0.44620251752523676,0.34177214108316006,0.47150879671557006,0.7999996000002,0.13607594506088783
64,31.0,14.0,46.0,37.0,72.2,3.9,2.0,2.0,0.6,1.2,1,0.45161288865764876,0.46129030770031265,0.549278048550059,1.6666652777789353,0.17096773642039562
78,29.7,10.0,53.4,0.0,63.5,7.3,0.5,0.4,0.8,1.4,1,0.33670032536362543,0.4309764164654405,0.5620502965321159,0.35714260204099857,0.198653191964539
72,29.0,12.6,39.4,28.4,66.2,5.6,1.5,0.6,1.2,1.6,1,0.43448274363852607,0.3931034347205713,0.4644647254154582,0.9374994140628662,0.18965516587395978
80,28.6,13.2,51.1,25.0,63.6,7.5,1.2,0.6,1.4,2.0,1,0.4615384454007536,0.5384615196342125,0.5463575706657641,0.5999997000001499,0.2412587328231212
79,25.9,11.4,46.5,0.0,64.5,6.0,0.6,0.5,1.3,1.9,0,0.4401544231600609,0.4401544231600608,0.5007026967056661,0.3157893074793119,0.20849420044423939
78,23.1,10.4,48.4,43.6,79.2,2.6,1.3,0.6,0.3,1.0,1,0.4502164307265614,0.4199134017353506,0.5927951900598281,1.2999987000013002,0.11255410768164033
66,22.6,6.8,48.5,28.6,44.7,7.4,0.7,0.5,0.6,1.4,0,0.3008849424387193,0.4557521922233542,0.49189807698233834,0.499999642857398,0.23893804252486536
81,22.2,8.2,45.4,31.6,73.9,2.7,4.8,0.8,0.3,2.0,1,0.3693693527311102,0.47747745596948404,0.5484215424797294,2.3999988000005996,0.13963963334956606
32,18.8,5.9,41.9,37.5,68.1,2.5,1.3,1.0,0.3,0.9,0,0.31382977054096967,0.3510638111136271,0.503412883376641,1.444442839507956,0.18085105421005032
67,21.8,9.2,44.3,39.2,71.4,2.8,4.3,1.1,0.1,2.0,1,0.4220183292652142,0.4999999770642213,0.5626222403837768,2.149998925000537,0.14678898409224844
53,19.3,5.8,38.0,32.8,75.3,1.3,4.1,0.8,0.1,1.4,1,0.3005181191441389,0.36269428172568485,0.4901959955720089,2.9285693367361882,0.09844559075411445
45,18.4,6.5,44.4,39.3,68.5,2.9,2.0,0.8,0.4,0.9,1,0.35326085036625815,0.43478258506616396,0.4996924200964914,2.222219753089163,0.1793478163397926
37,18.2,7.4,47.5,21.4,64.8,1.9,2.7,0.8,0.0,1.5,0,0.40659338425311076,0.4010988790605012,0.5243763429171849,1.7999988000008003,0.1153846090448017
64,16.1,4.7,46.5,0.0,49.2,3.4,0.5,0.6,0.6,0.8,0,0.2919254477064939,0.36645960456772636,0.4859386919068048,0.6249992187509765,0.19254657189151722
62,15.8,3.9,45.7,0.0,61.4,2.7,1.1,0.7,0.2,0.9,0,0.24683542741547929,0.3354430167441127,0.49093643229193545,1.2222208641990397,0.183544292180741
63,15.0,6.0,51.5,16.7,83.3,2.2,1.0,0.5,0.3,0.7,1,0.39999997333333515,0.45333330311111314,0.5630629573830787,1.4285693877580175,0.14666665688888955
81,14.9,7.0,44.1,37.4,78.3,1.6,1.0,0.5,0.2,0.8,1,0.46979862618801166,0.40939594567812443,0.5630629724802169,1.249998437501953,0.10738254312868839
55,14.7,3.5,38.1,31.4,70.0,1.1,3.2,0.7,0.0,1.8,0,0.23809522189828425,0.2925169869036064,0.4610114697019311,1.7777767901240056,0.10884353001064423
46,12.8,3.9,59.1,100.0,48.9,3.3,0.5,0.2,0.6,0.5,0,0.30468747619629094,0.49218746154785453,0.5838321605292932,0.999998000004,0.2265624822998061
41,12.3,3.3,45.1,0.0,44.7,2.4,1.2,0.5,0.1,1.0,1,0.2682926611144178,0.34959346751272613,0.45884303146745503,1.1999988000012,0.16260161279661683
46,11.5,4.1,53.0,40.0,61.8,3.3,0.8,0.4,0.1,0.8,1,0.3565217081285471,0.5043477822306276,0.5619516003422148,0.9999987500015625,0.19999998260869717
49,11.3,2.4,32.8,24.3,77.5,1.0,1.9,0.4,0.1,1.0,1,0.2123893617354547,0.25663714543034105,0.4207572157232764,1.8999981000019002,0.10619468086772735
53,11.2,2.7,43.3,0.0,75.0,2.3,0.5,0.4,0.4,0.5,1,0.24107140704719585,0.3749999665178602,0.48076905955517824,0.999998000004,0.1874999832589301
60,11.2,3.3,50.0,26.3,67.9,1.2,1.0,0.6,0.2,0.8,0,0.29464283083546156,0.35714282525510493,0.5697511844781821,1.249998437501953,0.1607142713647972
58,10.6,4.6,38.4,30.1,64.9,1.1,1.0,0.2,0.1,0.9,0,0.43396222321111105,0.2924528025987922,0.472085288980852,1.1111098765445815,0.07547169099323671
59,9.9,3.5,42.4,0.0,69.4,2.6,0.6,0.2,0.1,0.8,1,0.35353531782471537,0.40404036322824605,0.4823592937267657,0.7499990625011718,0.18181816345271076
55,9.7,1.7,47.9,0.0,68.3,1.9,0.2,0.2,1.1,0.3,1,0.17525771389095735,0.4020618142204315,0.5286066364386589,0.6666644444518519,0.25773193219258433
41,9.6,4.1,38.8,36.0,68.2,1.4,0.4,0.3,0.4,0.7,0,0.42708328884549074,0.3437499641927121,0.5094432133590423,0.5714277551032071,0.16666664930555738
46,9.2,3.3,56.2,33.3,41.0,1.2,0.7,0.4,0.1,0.7,0,0.3586956131852595,0.3695651772211764,0.5589429000870935,0.9999985714306122,0.14130433246692042
42,8.1,3.0,37.2,24.0,65.3,0.8,0.4,0.3,0.1,0.4,0,0.37037032464563896,0.24691354976375932,0.43757280117479547,0.9999975000062501,0.09876541990550373
49,6.5,4.8,42.6,38.4,71.1,0.5,1.0,0.3,0.0,1.0,0,0.7384614248520884,0.4769230035503071,0.5514704615187358,0.9999990000010001,0.09230767810651105
38,6.5,3.1,39.5,31.0,66.7,0.6,1.1,0.3,0.1,0.7,0,0.47692300355030715,0.399999938461548,0.4948912851560392,1.5714263265338193,0.12307690414201475
82,36.8,16.0,46.6,26.7,74.2,5.4,6.6,2.3,0.6,3.6,1,0.43478259688090776,0.5217391162570892,0.531208464063183,1.8333328240742153,0.16032608259983475
79,36.7,19.2,40.6,28.4,69.9,4.5,3.4,1.1,0.2,3.1,1,0.523160748687718,0.36239781028888796,0.48192768665021646,1.0967738397503741,0.11989100490760206
81,33.3,13.6,39.4,33.8,78.1,2.9,5.8,1.1,0.1,1.8,1,0.40840839614389207,0.39939938740542397,0.4837791346201526,3.22222043209976,0.1081081048616185
76,32.1,17.5,55.2,0.0,53.2,9.1,3.6,1.2,2.2,2.7,1,0.5451713225803326,0.7040498223037439,0.5584630738790481,1.3333328395063555,0.2647974995390187
47,17.0,5.2,44.7,27.1,72.1,3.6,0.7,0.5,0.5,0.8,0,0.3058823349480979,0.4058823290657453,0.522928293859957,0.874998906251367,0.21176469342560625
82,31.2,13.5,50.1,20.0,56.9,7.6,2.0,0.7,1.4,2.0,1,0.43269229382396496,0.5064102401791589,0.5273437088012728,0.99999950000025,0.20192307045118363
79,30.6,16.6,46.8,36.0,81.1,4.0,2.6,0.7,0.3,2.8,1,0.5424836424024954,0.43137253492246624,0.5321877063229222,0.928571096938894,0.11437908122944178
82,26.5,10.3,37.5,33.3,73.2,2.3,4.8,1.5,0.1,2.2,1,0.3886792306158781,0.36226413727305146,0.4421359510528889,2.181817190083095,0.12452829718761141
79,25.6,9.4,41.9,31.1,77.8,5.1,1.6,0.7,0.6,1.1,1,0.3671874856567388,0.4218749835205085,0.49122068444599876,1.4545441322326071,0.18359374282836938
71,24.8,9.6,50.8,0.0,59.6,5.8,1.4,1.4,0.4,1.2,1,0.3870967585848081,0.5040322377406353,0.5267778175177988,1.1666656944452547,0.1814516055866288
79,24.7,5.7,41.5,16.7,75.7,6.2,1.2,0.9,1.2,0.9,1,0.23076922142634732,0.44129552869248867,0.4801212129175854,1.3333318518534978,0.24291496992247086
65,24.7,12.0,47.0,4.3,77.0,2.9,1.9,1.0,0.1,1.7,1,0.4858299398449417,0.4008097003720771,0.5084745331801244,1.1176464013844698,0.10931173646511189
37,23.5,6.9,58.7,0.0,59.2,5.7,1.0,1.0,1.0,0.8,1,0.29361700878225494,0.4978723192394758,0.6018840541025725,1.249998437501953,0.2340425432322322
81,21.9,5.8,47.9,0.0,72.9,7.5,1.2,0.8,0.4,1.2,1,0.26484017055524334,0.5296803411104868,0.52045934665123,0.9999991666673612,0.22831049185796842
81,21.4,7.7,50.8,0.0,64.2,6.2,0.7,0.6,1.0,1.3,1,0.3598130672984548,0.5186915645471231,0.5638546332960408,0.5384611242606736,0.25700933378461055
79,19.2,8.5,40.5,29.9,82.4,1.5,1.3,0.4,0.2,1.3,1,0.4427083102756088,0.27083331922743137,0.46621320028376484,0.9999992307698226,0.09895832817925375
49,18.8,8.7,54.5,0.0,71.1,3.1,0.6,1.5,0.0,0.9,0,0.4627659328315992,0.4999999734042565,0.5942622138986046,0.6666659259267489,0.14361701363739288
79,17.8,8.1,43.9,38.0,67.2,2.9,1.3,0.8,0.6,1.7,1,0.45505615421032836,0.41011233651054285,0.5090497097725352,0.7647054325262163,0.17415729358666887
75,17.6,6.9,49.5,0.0,57.8,3.0,1.0,0.7,0.3,1.2,1,0.3920454322701459,0.39204543227014593,0.5183292490490913,0.8333326388894676,0.14772726433367814
66,17.0,6.7,41.8,29.5,84.1,2.0,2.9,0.9,0.1,1.4,1,0.39411762387543386,0.4470587972318354,0.50726824541668,2.071427091837792,0.1588235200692047
67,16.7,5.0,48.4,9.1,61.4,2.7,0.8,1.0,0.3,0.8,1,0.29940117967657603,0.3712574627989544,0.5144031863367929,0.9999987500015625,0.18562873139947716
23,16.0,4.2,47.6,0.0,60.0,3.5,0.7,0.6,0.1,0.8,0,0.26249998359375104,0.3687499769531264,0.5033555840470795,0.874998906251367,0.18124998867187572
47,16.6,4.6,36.2,26.6,82.5,2.3,0.8,0.7,0.3,0.6,0,0.27710841704166156,0.3012048011322408,0.4574382542883344,1.333331111114815,0.1746987846566997
74,15.5,5.5,40.6,0.0,67.5,3.3,0.2,0.3,0.7,1.0,0,0.35483868678460084,0.34193546181061535,0.4607908075082427,0.19999980000020004,0.2064515995837678
77,15.1,5.4,42.1,21.2,73.1,2.0,1.4,0.6,0.1,1.0,1,0.35761587035656495,0.3443708381211365,0.4770317178389191,1.3999986000014,0.14569535458971164
51,15.0,4.8,41.9,33.3,65.7,2.6,1.2,0.7,0.3,0.9,1,0.3199999786666681,0.3666666422222239,0.46012261117281233,1.3333318518534978,0.17999998800000083
68,13.0,3.6,59.2,0.0,54.7,3.4,0.3,0.3,0.3,0.7,0,0.2769230556213034,0.4307691976331386,0.5859373092651988,0.42857081632740524,0.2230769059171611
70,12.7,4.8,40.0,8.0,83.6,1.2,0.9,0.9,0.1,0.9,1,0.37795272614545466,0.3149606051212122,0.47021934360906276,0.9999988888901234,0.1496062874325758
55,12.1,3.2,53.9,0.0,54.5,3.1,0.4,0.3,0.5,0.6,0,0.26446278806092666,0.4380164927259098,0.5420052364480906,0.6666655555574075,0.2479338638071187
64,11.9,5.3,37.7,40.4,75.3,1.1,1.2,0.4,0.1,0.9,1,0.44537811383377196,0.30252098298143004,0.4512942010738758,1.3333318518534978,0.10084032766047667
58,11.6,4.8,36.5,31.5,67.2,1.3,1.2,0.5,0.3,0.9,1,0.4137930677764597,0.31896548974435435,0.44215172399562924,1.3333318518534978,0.13793102259215326
67,10.3,3.0,43.7,0.0,61.3,2.9,0.8,0.3,0.5,0.8,1,0.2912621076444556,0.4660193722311289,0.48638116524605535,0.9999987500015625,0.25242715995852816
39,16.6,5.4,35.5,26.2,75.0,2.5,0.9,0.6,0.3,1.0,0,0.32530118522282014,0.2891566090869513,0.44790968017424015,0.8999991000009001,0.16867468863405485
60,9.0,3.1,36.8,23.4,83.0,0.7,2.1,0.6,0.1,0.9,1,0.3444444061728438,0.41111106543210385,0.47026684761321375,2.3333307407436212,0.1444444283950635
40,8.5,1.8,30.5,33.3,80.0,0.7,1.3,0.3,0.0,0.9,1,0.21176468096886109,0.18823527197232093,0.3954304062256563,1.444442839507956,0.10588234048443053
48,8.0,3.4,52.2,50.0,82.4,0.8,1.5,0.3,0.1,0.6,1,0.4249999468750067,0.5374999328125085,0.6277693398192985,2.499995833340278,0.13749998281250217
38,7.5,1.9,31.8,20.8,44.4,0.9,0.4,0.4,0.3,0.5,0,0.25333329955556005,0.18666664177778108,0.3642636640093313,0.7999984000032,0.1599999786666695
53,7.2,3.0,40.4,27.9,75.9,1.7,0.5,0.3,0.1,0.6,0,0.4166666087963043,0.4444443827160579,0.49668857725543797,0.8333319444467593,0.22222219135802898
45,6.2,2.6,41.5,0.0,63.0,2.6,0.2,0.2,0.5,0.5,1,0.4193547710718111,0.6129031269511086,0.45774631769495855,0.3999992000016,0.3709676821019867
68,5.5,1.9,31.7,33.3,73.5,0.8,0.3,0.2,0.1,0.3,0,0.3454544826446395,0.2545454082644713,0.40598273248601174,0.9999966666777779,0.14545451900826928
47,4.7,1.9,48.6,0.0,54.1,1.3,0.2,0.1,0.2,0.3,1,0.40425523313718437,0.4680850067904242,0.5129586863074048,0.6666644444518519,0.2127659121774655
81,37.9,23.4,56.2,0.0,59.2,13.9,1.9,0.7,3.5,3.8,1,0.6174142317304953,0.7625329614107398,0.5845323448974646,0.49999986842108723,0.3641160853795229
77,35.6,15.4,46.4,36.9,74.6,3.5,3.8,1.6,0.7,2.6,1,0.43258425751167817,0.410112348030552,0.5411863549911193,1.4615378994085,0.13483145688675682
81,34.9,18.2,47.4,10.0,83.5,8.7,2.8,1.3,1.0,3.4,1,0.5214899564042993,0.5902578627433278,0.5654983491487479,0.8235291695502441,0.2550143193405639
81,34.5,14.7,42.6,28.1,64.4,9.6,3.8,1.6,0.4,2.8,1,0.4260869441713929,0.5217391153119096,0.47297294253713373,1.3571423724491527,0.25797100701533315
78,33.9,21.0,51.1,0.0,78.1,10.3,1.0,0.3,3.5,3.0,1,0.6194690082752505,0.7168141381470755,0.5877742617681223,0.33333322222225925,0.31563420897834193
82,33.5,14.7,50.4,15.4,74.8,9.1,1.8,0.9,1.4,1.9,1,0.43880595705056846,0.5731343112497219,0.5478532686454034,0.9473679224379357,0.23880596302071755
82,32.4,15.6,46.9,25.0,71.3,7.2,1.8,1.0,0.8,2.1,1,0.48148146662094243,0.4938271452522487,0.5199999653333357,0.8571424489797861,0.2098765367322057
79,29.5,10.1,47.4,25.5,71.5,5.0,2.4,1.0,1.1,2.0,1,0.3423728697500722,0.4203389688020689,0.5206185030290204,1.1999994000002998,0.18983050203964397
72,29.0,13.5,49.3,0.0,60.2,7.4,1.3,0.5,1.1,2.2,1,0.4655172253269922,0.4896551555291325,0.5283343356031359,0.5909088223141716,0.21724137181926306
59,28.4,17.0,43.5,31.9,74.2,4.5,3.0,1.1,0.5,3.0,1,0.5985915282186082,0.4929577291212067,0.5265113648097519,0.9999996666667778,0.14436619209978196
82,27.9,9.8,43.3,0.0,65.1,6.2,1.1,0.7,0.9,1.7,1,0.3512544676969725,0.38351253105689853,0.4569190174450749,0.6470584429067984,0.20071683868398427
48,27.5,15.8,52.4,33.3,70.7,4.6,1.3,1.8,0.8,1.9,0,0.5745454336528933,0.5599999796363644,0.5650929495641668,0.6842101662051757,0.1890909022148763
71,27.2,13.8,43.2,29.3,71.7,4.1,1.6,1.1,0.7,1.7,1,0.5073529225237896,0.4301470430093,0.5093002281295964,0.9411759169553431,0.14338234766976665
39,22.2,8.9,44.6,0.0,83.2,3.2,1.3,0.6,0.1,1.1,1,0.4009008828423026,0.3828828656359071,0.5257560815505575,1.1818171074389934,0.13063062474636827
45,22.0,8.1,47.1,23.1,72.8,2.4,3.5,0.7,0.1,1.6,1,0.3681818014462817,0.40454543615702554,0.506756693348762,2.1874986328133543,0.1181818128099176
77,21.5,10.4,46.8,39.0,78.6,2.3,2.2,0.8,0.2,1.6,1,0.48372090773391124,0.43720928199026593,0.5538985349490271,1.3749991406255373,0.11627906435911328
74,21.3,8.0,40.2,16.7,77.2,2.6,1.6,1.0,0.2,1.5,0,0.375586836826909,0.31924881130287264,0.46446812999673365,1.0666659555560298,0.14553989927042724
20,21.1,9.4,44.8,0.0,75.9,4.1,1.2,0.8,0.3,1.3,0,0.44549760921812276,0.44549760921812276,0.5006390604346975,0.9230762130182977,0.15639809685317077
77,20.4,9.1,44.3,33.3,72.7,2.8,1.9,0.5,0.4,1.3,1,0.4460784095059603,0.40686272515378796,0.5071332470872439,1.4615373372789713,0.1274509741445601
56,19.1,5.6,47.5,0.0,71.0,4.9,2.1,0.7,1.8,1.9,1,0.29319370192703126,0.5392669874729324,0.5192877375208202,1.1052625761775916,0.32460731284778466
73,18.9,10.3,47.5,33.3,76.2,2.0,1.0,0.5,0.1,1.3,0,0.5449735161389675,0.39682537582934524,0.5322446742202693,0.7692301775152481,0.08465608017692698
40,15.4,6.1,52.8,23.8,73.7,2.1,0.6,0.5,0.2,0.7,0,0.39610387038286554,0.39610387038286543,0.5427045297678772,0.8571416326548105,0.1168831092933046
82,18.9,6.6,50.0,0.0,70.0,5.3,1.0,0.7,0.2,1.2,1,0.34920633072982377,0.4973544710394458,0.5616064394815453,0.8333326388894676,0.21693120545337535
